id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bedroom_count,bathroom_count,bed_count,district_Central & Western,district_Eastern,district_Islands,district_Kowloon City,district_Kwai Tsing,district_Kwun Tong,district_North,district_Sai Kung,district_Sha Tin,district_Sham Shui Po,district_Southern,district_Tai Po,district_Tsuen Wan,district_Tuen Mun,district_Wan Chai,district_Wong Tai Sin,district_Yau Tsim Mong,district_Yuen Long
588672952896884915,Condo in Hong Kong,198109516,Apple,22.27938,114.18323,78.0,28,0,101,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
588697009457373000,Rental unit in Hong Kong,166183091,Pineapple,22.30394,114.17344,45.5,30,0,57,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
588730220616661229,Rental unit in Hong Kong,166183091,Pineapple,22.27946,114.18322,36.4,30,2,57,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
593101310944776924,Condo in Hong Kong,198109516,Apple,22.28088,114.18552,39.0,30,1,101,139,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596542152043732856,Condo in Hong Kong,227539036,Joyce,22.31571,114.16804,108.42,28,19,2,321,11,1,0,0,0,3,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
596755654312978780,Cottage in Peng Chau,250995133,OnOn,22.28059,114.04266,138.19,1,99,2,83,60,1,0,0,0,2,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597542092751169161,Cottage in Hong Kong,84649473,Aqua,22.20657,114.13022,57.330000000000005,1,59,2,0,35,0,0,1,0,1,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600997525226482015,Rental unit in Hong Kong,159403510,Elisa,22.2859,114.14928,104.0,6,7,1,0,6,1,0,0,0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604961977602630321,Condo in Hong Kong,77537501,Gareth,22.28454,114.1474,192.92000000000002,1,34,2,211,30,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605511103315389122,Place to stay in Hong Kong,33510290,Vivian,22.29681,114.17236,130.0,1,4,5,359,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606341002531983659,Rental unit in Hong Kong,154488776,Stella,22.31283,114.17135,39.0,30,3,1,339,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606998157351723875,Condo in Hong Kong,5139701,Angeline,22.28606,114.14163,124.41000000000001,14,0,1,308,0,1,0,0,0,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608155320545616454,Vacation home in Hong Kong,227539036,Joyce,22.32434,114.16761,110.5,28,21,2,347,9,1,0,0,0,2,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608235633287319695,Rental unit in Hong Kong,83025283,Garth,22.37767,114.00619,234.0,2,1,1,353,1,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610379706296352448,Condo in Hong Kong,198109516,Apple,22.2804,114.18555,39.0,30,0,101,139,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
613482691962641083,Rental unit in Hong Kong,246078519,Ming,22.28221,114.15308,99.45,7,22,17,56,9,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616215905221599093,Rental unit in Hong Kong,6067974,Wilson,22.279045,114.177124,156.0,30,2,62,355,1,1,0,0,0,2,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
619201058365805385,Condo in Hong Kong,198109516,Apple,22.28062,114.18456,65.0,28,0,101,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
622968764832766792,Rental unit in Hong Kong,17956824,Rosanna,22.285273725340964,114.14865171534426,245.70000000000002,2,6,1,6,6,1,0,0,0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624453569829250359,Rental unit in Hong Kong,210714432,Mathilde,22.28653,114.14957,122.59,8,4,1,15,3,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625487764342556213,Hotel in Hong Kong,269051930,Mm,22.296804428100582,114.1709442138672,100.62,1,3,18,89,3,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626328021718969548,Rental unit in Hong Kong,51019265,Diane,22.281429,114.151657,61.75,20,0,1,357,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626490511765054588,Rental unit in Hong Kong,2113548,John Raymon,22.243391,113.976013,139.36,2,38,1,241,26,1,0,0,0,2,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628045074647372819,Rental unit in Hong Kong,25048995,Moey,22.27753,114.18038,63.7,365,4,17,136,4,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629347978385674546,Guest suite in Hong Kong,68260785,Jack,22.317753,114.170471,94.64,28,1,13,335,1,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629529219726483524,Rental unit in Hong Kong,97240131,Jov,22.32403,114.16716,20.8,29,0,359,365,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631273450156005021,Condo in Hong Kong,230300016,George,22.28922219226305,114.14159817097998,64.87,28,16,6,19,7,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631308990810366588,Condo in Hong Kong,87433236,Chase,22.282721,114.146049,156.0,3,0,1,3,0,1,0,0,0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632953556512038530,Rental unit in Hong Kong,259890228,Maggie,22.30142,114.17503,27.04,28,0,5,62,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
634259160050948134,Serviced apartment in Hong Kong,56570136,The Grand Blossom,22.30654,114.18499,213.59,1,0,54,0,0,1,0,0,0,3,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634318363256819795,Serviced apartment in Hong Kong,56570136,The Grand Blossom,22.30854,114.18362,198.77,1,7,54,0,0,1,0,0,0,3,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634624153910769370,Rental unit in Hong Kong,6067974,Wilson,22.320669,114.163269,117.0,30,0,62,51,0,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635185880989694872,Serviced apartment in Hong Kong,56570136,The Grand Blossom,22.30676,114.18562,206.18,1,2,54,0,0,1,0,0,0,3,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636473339846423697,Cottage in Hong Kong,137002335,Esslin,22.264738,113.991531,162.5,2,7,1,0,0,1,0,0,0,2,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637820709003434476,Rental unit in Hong Kong,46195280,Li,22.298208,114.175308,234.0,1,2,4,363,1,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637914916040316204,Rental unit in Hong Kong,46195280,Li,22.29712,114.17612,157.82,1,9,4,90,1,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637938877031926112,Rental unit in Hong Kong,46195280,Li,22.29922,114.17414,154.18,1,0,4,66,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637966530925815675,Condo in Hong Kong,23238895,Charlotte,22.27261,114.17422,130.0,7,0,1,101,0,1,0,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
639448428326408522,Condo in Hong Kong,246078519,Ming,22.28407,114.15319,62.400000000000006,7,19,17,42,13,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639580194415257387,Rental unit in Hong Kong,462000421,Quentin,22.219114,114.212769,105.82000000000001,30,1,1,55,1,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640227354057270624,Rental unit in Hong Kong,246078519,Ming,22.28439,114.15139,103.87,7,9,17,26,7,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640315573036293518,Loft in Hong Kong,311289325,Janny,22.32374,114.16637,108.03,28,14,2,343,12,1,0,0,0,3,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641086470703214134,Rental unit in Hong Kong,7518056,Jovee,22.29948,114.17559,19.5,29,0,227,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641232458371366409,Rental unit in Hong Kong,42602621,Lai,22.32632,114.16871,67.73,30,1,3,68,1,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641457847661603832,Rental unit in Hong Kong,7518056,Jovee,22.3004372,114.1742585,20.8,29,0,227,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642401343859339843,Rental unit in Hong Kong,425402865,Eadaoin,22.27637,114.17106,141.18,2,8,1,52,7,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643662031389973384,Rental unit in Hong Kong,97240131,Jov,22.30156,114.17484,31.200000000000003,29,0,359,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645143124353636057,Rental unit in Hong Kong,166183091,Pineapple,22.2783659,114.1839957,38.09,30,0,57,118,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645952013689663458,Rental unit in Hong Kong,166183091,Pineapple,22.30462,114.17219,36.4,30,0,57,353,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647974098343729315,Rental unit in Hong Kong,9273238,Sara,22.28949,114.21006,42.9,365,0,1,0,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648008293046512208,Rental unit in Hong Kong,463953039,Laura,22.30206,114.17426,103.09,5,1,1,5,1,1,0,0,0,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648759911458170104,Rental unit in Hong Kong,246078519,Ming,22.28417,114.15179,97.63000000000001,7,18,17,29,17,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648764543441328342,Rental unit in Hong Kong,246078519,Ming,22.28435,114.15203,104.52000000000001,7,14,17,64,10,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650316657081749909,Rental unit in Hong Kong,144593270,Jake,22.27382,114.17245,110.5,1,0,1,357,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650559680085216279,Rental unit in Hong Kong,218846156,Blanca,22.26692,114.18592,52.0,1,4,1,99,4,1,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
654050244443353698,Rental unit in Hong Kong,447375511,Blueground,22.2802432,114.1795653,158.08,30,0,54,262,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
654125084237164683,Rental unit in Hong Kong,102046388,Oisín,22.27655,114.16996,151.32,3,8,1,5,7,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655524449455549278,Rental unit in Hong Kong,447375511,Blueground,22.2872658,114.1448855,218.01000000000002,30,1,54,332,1,1,0,0,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656810496144882453,Rental unit in Hong Kong,109193939,Debbie,22.2802392,114.1811753,146.9,2,1,1,260,0,1,0,0,0,2,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
657654535008755214,Rental unit in Hong Kong,5554038,Louis,22.2871,114.14048,129.74,6,5,1,303,4,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659328739150768678,Condo in Hong Kong,323979728,Char,22.45616932992137,114.15835049003364,29.900000000000002,30,0,1,358,0,0,0,0,1,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
660018127768901451,Hotel in Hong Kong,466738499,Wes,22.3029591,114.1720841,208.78,1,4,30,98,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660029614140191493,Rental unit in Hong Kong,447375511,Blueground,22.286357,114.143156,160.68,30,1,54,365,0,1,0,0,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660426943277334793,Hotel in Hong Kong,466738499,Wes,22.3029591,114.1720841,190.45000000000002,1,0,30,98,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660432704653184161,Hotel in Hong Kong,466738499,Wes,22.30183,114.17311,230.75,1,1,30,64,1,0,0,1,0,1,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661214254378229027,Condo in Hong Kong,25572924,Sophie,22.28125,114.15356,169.0,5,6,1,5,4,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661408698130875075,Rental unit in Hong Kong,447375511,Blueground,22.2833906,114.1456031,205.92000000000002,30,2,54,228,2,1,0,0,0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661408974887224003,Rental unit in Hong Kong,447375511,Blueground,22.2830767,114.1521806,175.24,30,1,54,203,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662100083593445780,Rental unit in Hong Kong,366329206,Yumi,22.31242,114.1719,62.27,28,0,26,172,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
662525908071785624,Condo in Hong Kong,246078519,Ming,22.28247,114.15158,62.400000000000006,7,14,17,0,11,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662699191406276864,Rental unit in Hong Kong,9938700,Anna,22.283582282006197,114.1535392064845,49.92,1,43,4,0,43,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667104826471561591,Villa in Hong Kong,416531153,Min,22.44929,114.09275,91.0,1,5,3,153,2,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668399367543117033,Vacation home in Hong Kong,103614068,Jack,22.4330997,114.1024502,28.6,365,0,6,365,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668693489658091095,Home in Hong Kong,307470,Jessie,22.23011,114.11675,61.75,2,7,4,159,7,0,0,1,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669253023879893582,Condo in Hong Kong,340365832,Rio,22.3122518,114.1706737,242.19,3,26,1,325,25,1,0,0,0,3,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669432156061425002,Rental unit in Hong Kong,447375511,Blueground,22.2750054,114.1720642,253.89000000000001,30,1,54,74,0,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
669434980504366693,Rental unit in Hong Kong,447375511,Blueground,22.2755309,114.1568415,162.76000000000002,30,0,54,343,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669435280574421775,Rental unit in Hong Kong,447375511,Blueground,22.2856186,114.1414231,209.69,30,0,54,327,0,1,0,0,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669542793178014818,Rental unit in Hong Kong,447375511,Blueground,22.2750054,114.1720642,230.1,30,3,54,171,2,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
671165485506174091,Condo in Hong Kong,469527705,燕,22.3046192,114.0099967,65.0,7,0,2,346,0,0,0,0,1,1,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671370960874623879,Rental unit in Hong Kong,447375511,Blueground,22.2750054,114.1720642,176.41,30,0,54,106,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
671952263471214018,Condo in Hong Kong,198109516,Apple,22.2808,114.18486,65.0,28,1,101,139,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672292420660753402,"Rental unit in Wan Chai, Hong Kong",230300016,George,22.278199101726813,114.17626849230884,55.9,28,7,6,30,7,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672295936079314643,Rental unit in Hong Kong,230300016,George,22.287270813396805,114.1422331836744,67.60000000000001,28,11,6,30,10,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673884683619975464,Rental unit in Hong Kong,63038,Mikkel,22.276504101205614,114.16867362698363,149.5,5,4,1,57,4,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
674256294294866702,Home in Hong Kong,229182760,Aris,22.22542,114.11342,32.5,1,3,1,0,3,0,0,1,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675973650650884084,Condo in Hong Kong,18850603,Kkt,22.3077652,114.165752,100.75,28,2,1,318,2,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678637219388692500,Rental unit in Hong Kong,447375511,Blueground,22.2834264,114.1525892,147.16,30,2,54,292,2,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678637551021525523,Rental unit in Hong Kong,447375511,Blueground,22.2834264,114.1525892,122.98,30,2,54,365,1,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678637820480869824,Rental unit in Hong Kong,447375511,Blueground,22.2834264,114.1525892,138.06,30,0,54,304,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679538605379303032,Condo in Hong Kong,212964145,Lynn,22.27179,113.99683,234.0,1,25,2,21,9,1,0,0,0,2,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681577940435343183,Rental unit in Hong Kong,269051930,Mm,22.29964,114.173253,100.62,1,23,18,83,21,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683454196429168914,Condo in Hong Kong,269051930,Mm,22.29817113415332,114.17531613260508,101.79,1,11,18,91,11,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685136515185603132,Rental unit in Hong Kong,269051930,Mm,22.29963994612087,114.17325284332036,110.63000000000001,1,18,18,87,13,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685366041156292600,Condo in Hong Kong,115560995,Ho Ching,22.37029119299641,114.11037009519072,90.74000000000001,28,1,1,262,1,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
685666223325002248,Condo in Hong Kong,269051930,Mm,22.29963994612087,114.17325284332036,100.62,1,20,18,86,19,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685670699593937922,Condo in Hong Kong,269051930,Mm,22.29859301203305,114.1723757609725,110.63000000000001,1,24,18,89,22,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685675265582007194,Condo in Hong Kong,269051930,Mm,22.29859301203305,114.1723757609725,110.11,1,24,18,89,20,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685676635436705665,Condo in Hong Kong,269051930,Mm,22.29859301203305,114.1723757609725,100.23,1,15,18,89,11,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685725645951460485,Serviced apartment in Hong Kong,14861546,Tane Residence,22.28650387057469,114.1550763044867,62.010000000000005,60,0,121,305,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686850629604825269,Rental unit in Hong Kong,55862315,Wai Ching,22.30883,114.2338,41.6,30,0,1,0,0,0,0,1,0,4,2.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688632429734126719,Rental unit in Hong Kong,246078519,Ming,22.28225,114.15133,108.55,7,14,17,29,6,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688876318918252233,Rental unit in Hong Kong,224421162,Alice,22.29949,114.17152,87.88000000000001,1,3,4,194,1,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
691008909924584020,Rental unit in Hong Kong,474453980,Kin Sang,22.311,114.1867,65.0,1,0,2,342,0,1,0,0,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691015653464633430,Condo in Hong Kong,128699196,Joyce,22.226729480884725,114.11311201751232,64.74000000000001,28,1,2,365,0,1,0,0,0,1,1.5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691824439465780928,Condo in Hong Kong,35740627,Haiyang,22.379537,114.187559,23.400000000000002,300,0,9,172,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
693136975379264410,Rental unit in Hong Kong,7242884,Ines,22.27679,114.12914,52.0,30,0,2,181,0,0,0,1,0,1,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694405057242936623,Condo in Hong Kong,1940181,Ray,22.28798,114.14964,195.0,7,3,1,349,2,1,0,0,0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694498582810470150,Condo in Hong Kong,43474222,Katherine,22.28612,114.22452,101.4,28,0,3,298,0,1,0,0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694628082191281108,Rental unit in Hong Kong,25048995,Moey,22.278603386135902,114.18172833390744,36.4,300,2,17,81,1,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
694728006332007598,Rental unit in Hong Kong,56595892,Aurélie,22.28492,114.14771,65.0,1,30,3,167,24,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694799579989921047,Rental unit in Hong Kong,152032844,WinGwinG,22.29797,114.17332,46.54,1,16,10,0,16,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695304688305435325,Condo in Hong Kong,164370614,Leo,22.30553,114.17114,156.0,15,0,2,0,0,1,0,0,0,3,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695888918016973553,Guesthouse in Hong Kong,35740627,Haiyang,22.31712,114.16889,110.5,1,0,9,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695953561218623155,Rental unit in Hong Kong,12747987,Mary,22.32091,114.16554,58.5,5,2,1,0,1,1,0,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696237502878700173,Rental unit in Hong Kong,475619185,George,22.2979041,114.1753096,117.26,1,8,20,130,8,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696266956209924731,Serviced apartment in Hong Kong,112360437,Maggie,22.23357,113.95511,91.0,27,1,4,33,1,1,0,0,0,2,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697041013845016067,Boutique hotel in Hong Kong,435811060,Lo,22.31942,114.17153,123.5,1,4,5,365,3,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697043041286818477,Boutique hotel in Hong Kong,435811060,Lo,22.32086,114.17015,123.5,1,5,5,365,4,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697460544047751154,Serviced apartment in Hong Kong,269051930,Mm,22.29680436515613,114.17094379663467,100.62,1,3,18,89,2,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698198605073740547,Hotel in Hong Kong,119690131,Cannis,22.2982118,114.1753351,88.27,1,2,15,90,1,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699624236691470605,Aparthotel in Hong Kong,58862332,Kenny,22.2977643,114.1722737,150.41,1,9,7,357,5,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
700265096322025813,Rental unit in Hong Kong,224421162,Alice,22.29751,114.17351,95.03,1,2,4,190,2,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
700384890672047563,Rental unit in Hong Kong,269051930,Mm,22.29963994612087,114.17325284332036,100.62,1,9,18,88,8,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
700526694164708864,Rental unit in Hong Kong,23128629,Yu,22.28565,114.14278,250.38,2,14,4,363,12,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701075632546334290,Serviced apartment in Hong Kong,267770044,Habyt,22.3022458,114.1762226,66.95,30,1,16,165,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701086182009475435,Serviced apartment in Hong Kong,267770044,Habyt,22.3022458,114.1762226,75.92,30,2,16,154,2,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701100481379335240,Serviced apartment in Hong Kong,267770044,Habyt,22.3022458,114.1762226,105.82000000000001,30,0,16,178,0,1,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
